LineCode,Ministry,Category
304,Menntamálaráðuneyti,Education & Culture
304,Menntamálaráðuneyti .........................,Education & Culture
304,Menntamálaráðuneyti ......................................................,Education & Culture
304,Menntamálaráðuneyti......................,Education & Culture
304,Utanríkisráðuneyti,Education & Culture
304,Utanríkisráðuneyti ...............................,Education & Culture
304,Utanríkisráðuneyti ............................................................,Education & Culture
304,Utanríkisráðuneyti............................,Education & Culture
305,Dóms- og kirkjumálaráðuneyti,Education & Culture
305,Dóms- og kirkjumálaráðuneyti ..........,Education & Culture
305,Dóms- og kirkjumálaráðuneyti .......................................,Education & Culture
305,Dóms- og kirkjumálaráðuneyti.......,Education & Culture
305,Heilbrigðis- og,Education & Culture
305,Heilbrigðis- og tryggingamálaráðuneyti,Education & Culture
305,Menntamálaráðuneyti,Education & Culture
305,Menntamálaráðuneyti .........................,Education & Culture
305,Menntamálaráðuneyti ......................................................,Education & Culture
305,Menntamálaráðuneyti......................,Education & Culture
305,Utanríkisráðuneyti,Education & Culture
305,Utanríkisráðuneyti ...............................,Education & Culture
305,Utanríkisráðuneyti ............................................................,Education & Culture
305,Utanríkisráðuneyti............................,Education & Culture
306,Menntamálaráðuneyti,Education & Culture
306,Menntamálaráðuneyti .........................,Education & Culture
306,Menntamálaráðuneyti ......................................................,Education & Culture
306,Menntamálaráðuneyti......................,Education & Culture
307,Menntamálaráðuneyti,Education & Culture
307,Menntamálaráðuneyti .........................,Education & Culture
307,Menntamálaráðuneyti ......................................................,Education & Culture
307,Menntamálaráðuneyti......................,Education & Culture
307,Utanríkisráðuneyti,Education & Culture
307,Utanríkisráðuneyti ...............................,Education & Culture
307,Utanríkisráðuneyti ............................................................,Education & Culture
307,Utanríkisráðuneyti............................,Education & Culture
308,Menntamálaráðuneyti,Education & Culture
308,Menntamálaráðuneyti .........................,Education & Culture
308,Menntamálaráðuneyti ......................................................,Education & Culture
308,Menntamálaráðuneyti......................,Education & Culture
308,Utanríkisráðuneyti,Education & Culture
308,Utanríkisráðuneyti ...............................,Education & Culture
308,Utanríkisráðuneyti ............................................................,Education & Culture
308,Utanríkisráðuneyti............................,Education & Culture
309,Menntamálaráðuneyti,Education & Culture
309,Menntamálaráðuneyti .........................,Education & Culture
309,Menntamálaráðuneyti ......................................................,Education & Culture
309,Menntamálaráðuneyti......................,Education & Culture
310,Umhverfisráðuneyti,"Environment, Energy & Climate"
310,Umhverfisráðuneyti..........................................................,"Environment, Energy & Climate"
310,Utanríkisráðuneyti ............................................................,"Environment, Energy & Climate"
310,Utanríkisráðuneyti............................,"Environment, Energy & Climate"
311,Dóms- og kirkjumálaráðuneyti,Justice & Security
311,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
311,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
311,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
311,Félagsmálaráðuneyti,Justice & Security
311,Félagsmálaráðuneyti...........................,Justice & Security
311,Félagsmálaráðuneyti........................................................,Justice & Security
311,Heilbrigðis- og,Justice & Security
311,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
311,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
311,Landbúnaðarráðuneyti,Justice & Security
311,Landbúnaðarráðuneyti ....................,Justice & Security
311,Landbúnaðarráðuneyti........................,Justice & Security
311,Landbúnaðarráðuneyti.....................................................,Justice & Security
313,Félagsmálaráðuneyti,Justice & Security
313,Félagsmálaráðuneyti .......................,Justice & Security
313,Félagsmálaráðuneyti...........................,Justice & Security
313,Félagsmálaráðuneyti........................................................,Justice & Security
314,Utanríkisráðuneyti,Foreign Affairs
314,Utanríkisráðuneyti ...............................,Foreign Affairs
314,Utanríkisráðuneyti ............................................................,Foreign Affairs
314,Utanríkisráðuneyti............................,Foreign Affairs
315,Heilbrigðis- og,Foreign Affairs
315,Heilbrigðis- og tryggingamálaráðuneyti,Foreign Affairs
315,Heilbrigðis- og tryggingamálaráðuneyti ........................,Foreign Affairs
315,Utanríkisráðuneyti,Foreign Affairs
315,Utanríkisráðuneyti ...............................,Foreign Affairs
315,Utanríkisráðuneyti ............................................................,Foreign Affairs
315,Utanríkisráðuneyti............................,Foreign Affairs
316,Menntamálaráðuneyti,Education & Culture
316,Menntamálaráðuneyti .........................,Education & Culture
316,Menntamálaráðuneyti ......................................................,Education & Culture
316,Menntamálaráðuneyti......................,Education & Culture
316,Utanríkisráðuneyti,Education & Culture
316,Utanríkisráðuneyti ...............................,Education & Culture
316,Utanríkisráðuneyti............................,Education & Culture
317,Utanríkisráðuneyti,Foreign Affairs
317,Utanríkisráðuneyti ...............................,Foreign Affairs
317,Utanríkisráðuneyti ............................................................,Foreign Affairs
317,Utanríkisráðuneyti............................,Foreign Affairs
318,Menntamálaráðuneyti,Education & Culture
318,Menntamálaráðuneyti .........................,Education & Culture
318,Menntamálaráðuneyti ......................................................,Education & Culture
318,Menntamálaráðuneyti......................,Education & Culture
318,Utanríkisráðuneyti ...............................,Education & Culture
318,Utanríkisráðuneyti ............................................................,Education & Culture
318,Utanríkisráðuneyti............................,Education & Culture
319,Menntamálaráðuneyti,Education & Culture
319,Menntamálaráðuneyti .........................,Education & Culture
319,Menntamálaráðuneyti ......................................................,Education & Culture
319,Menntamálaráðuneyti......................,Education & Culture
319,Utanríkisráðuneyti,Education & Culture
319,Utanríkisráðuneyti ...............................,Education & Culture
319,Utanríkisráðuneyti............................,Education & Culture
320,Utanríkisráðuneyti,Education & Culture
320,Utanríkisráðuneyti ...............................,Education & Culture
320,Utanríkisráðuneyti ............................................................,Education & Culture
320,Utanríkisráðuneyti............................,Education & Culture
321,Dóms- og kirkjumálaráðuneyti,Finance & Economy
321,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
321,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
321,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
321,Landbúnaðarráðuneyti,Finance & Economy
321,Landbúnaðarráðuneyti ....................,Finance & Economy
321,Landbúnaðarráðuneyti........................,Finance & Economy
321,Landbúnaðarráðuneyti.....................................................,Finance & Economy
321,Umhverfisráðuneyti,Finance & Economy
321,Umhverfisráðuneyti..........................................................,Finance & Economy
324,Heilbrigðis- og,Infrastructure
324,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
324,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
325,Dóms- og kirkjumálaráðuneyti,Finance & Economy
325,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
325,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
325,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
326,Heilbrigðis- og,Infrastructure
326,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
326,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
327,Heilbrigðis- og,Finance & Economy
327,Heilbrigðis- og tryggingamálaráðuneyti,Finance & Economy
327,Heilbrigðis- og tryggingamálaráðuneyti ........................,Finance & Economy
330,Heilbrigðis- og,Infrastructure
330,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
330,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
331,Dóms- og kirkjumálaráðuneyti,Finance & Economy
331,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
331,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
331,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
331,Félagsmálaráðuneyti,Finance & Economy
331,Félagsmálaráðuneyti .......................,Finance & Economy
331,Félagsmálaráðuneyti...........................,Finance & Economy
331,Félagsmálaráðuneyti........................................................,Finance & Economy
331,Landbúnaðarráðuneyti,Finance & Economy
331,Landbúnaðarráðuneyti ....................,Finance & Economy
331,Landbúnaðarráðuneyti........................,Finance & Economy
331,Landbúnaðarráðuneyti.....................................................,Finance & Economy
333,Dóms- og kirkjumálaráðuneyti ..........,Infrastructure
333,Dóms- og kirkjumálaráðuneyti.......,Infrastructure
335,Samgönguráðuneyti,Infrastructure
335,Samgönguráðuneyti.........................................................,Infrastructure
336,Samgönguráðuneyti,Social & Labour
336,Samgönguráðuneyti.........................................................,Social & Labour
340,Heilbrigðis- og,Infrastructure
340,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
340,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
341,Dóms- og kirkjumálaráðuneyti,Agriculture & Fisheries
341,Dóms- og kirkjumálaráðuneyti ..........,Agriculture & Fisheries
341,Dóms- og kirkjumálaráðuneyti .......................................,Agriculture & Fisheries
341,Dóms- og kirkjumálaráðuneyti.......,Agriculture & Fisheries
341,Landbúnaðarráðuneyti,Agriculture & Fisheries
341,Landbúnaðarráðuneyti ....................,Agriculture & Fisheries
341,Landbúnaðarráðuneyti........................,Agriculture & Fisheries
341,Landbúnaðarráðuneyti.....................................................,Agriculture & Fisheries
343,Landbúnaðarráðuneyti,Agriculture & Fisheries
343,Landbúnaðarráðuneyti ....................,Agriculture & Fisheries
343,Landbúnaðarráðuneyti........................,Agriculture & Fisheries
343,Landbúnaðarráðuneyti.....................................................,Agriculture & Fisheries
350,Menntamálaráðuneyti,Education & Culture
350,Menntamálaráðuneyti .........................,Education & Culture
350,Menntamálaráðuneyti ......................................................,Education & Culture
350,Menntamálaráðuneyti......................,Education & Culture
351,Menntamálaráðuneyti,Education & Culture
351,Menntamálaráðuneyti .........................,Education & Culture
351,Menntamálaráðuneyti ......................................................,Education & Culture
351,Menntamálaráðuneyti......................,Education & Culture
352,Menntamálaráðuneyti,Education & Culture
352,Menntamálaráðuneyti .........................,Education & Culture
352,Menntamálaráðuneyti ......................................................,Education & Culture
352,Menntamálaráðuneyti......................,Education & Culture
353,Menntamálaráðuneyti,Education & Culture
353,Menntamálaráðuneyti .........................,Education & Culture
353,Menntamálaráðuneyti ......................................................,Education & Culture
353,Menntamálaráðuneyti......................,Education & Culture
354,Menntamálaráðuneyti,Education & Culture
354,Menntamálaráðuneyti .........................,Education & Culture
354,Menntamálaráðuneyti ......................................................,Education & Culture
354,Menntamálaráðuneyti......................,Education & Culture
355,Menntamálaráðuneyti,Education & Culture
355,Menntamálaráðuneyti .........................,Education & Culture
355,Menntamálaráðuneyti ......................................................,Education & Culture
355,Menntamálaráðuneyti......................,Education & Culture
356,Menntamálaráðuneyti,Education & Culture
356,Menntamálaráðuneyti .........................,Education & Culture
356,Menntamálaráðuneyti ......................................................,Education & Culture
356,Menntamálaráðuneyti......................,Education & Culture
357,Menntamálaráðuneyti,Education & Culture
357,Menntamálaráðuneyti .........................,Education & Culture
357,Menntamálaráðuneyti ......................................................,Education & Culture
357,Menntamálaráðuneyti......................,Education & Culture
358,Heilbrigðis- og,Education & Culture
358,Heilbrigðis- og tryggingamálaráðuneyti,Education & Culture
358,Heilbrigðis- og tryggingamálaráðuneyti ........................,Education & Culture
358,Menntamálaráðuneyti,Education & Culture
358,Menntamálaráðuneyti .........................,Education & Culture
358,Menntamálaráðuneyti ......................................................,Education & Culture
358,Menntamálaráðuneyti......................,Education & Culture
359,Menntamálaráðuneyti,Education & Culture
359,Menntamálaráðuneyti .........................,Education & Culture
359,Menntamálaráðuneyti ......................................................,Education & Culture
359,Menntamálaráðuneyti......................,Education & Culture
360,Menntamálaráðuneyti,Education & Culture
360,Menntamálaráðuneyti .........................,Education & Culture
360,Menntamálaráðuneyti ......................................................,Education & Culture
360,Menntamálaráðuneyti......................,Education & Culture
361,Menntamálaráðuneyti,Education & Culture
361,Menntamálaráðuneyti .........................,Education & Culture
361,Menntamálaráðuneyti ......................................................,Education & Culture
361,Menntamálaráðuneyti......................,Education & Culture
362,Menntamálaráðuneyti,Education & Culture
362,Menntamálaráðuneyti .........................,Education & Culture
362,Menntamálaráðuneyti ......................................................,Education & Culture
362,Menntamálaráðuneyti......................,Education & Culture
363,Menntamálaráðuneyti,Education & Culture
363,Menntamálaráðuneyti .........................,Education & Culture
363,Menntamálaráðuneyti ......................................................,Education & Culture
363,Menntamálaráðuneyti......................,Education & Culture
365,Menntamálaráðuneyti,Education & Culture
365,Menntamálaráðuneyti .........................,Education & Culture
365,Menntamálaráðuneyti ......................................................,Education & Culture
365,Menntamálaráðuneyti......................,Education & Culture
367,Menntamálaráðuneyti,Education & Culture
367,Menntamálaráðuneyti......................,Education & Culture
368,Heilbrigðis- og,Infrastructure
368,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
368,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
369,Menntamálaráðuneyti,Education & Culture
369,Menntamálaráðuneyti......................,Education & Culture
370,Heilbrigðis- og,Health
370,Heilbrigðis- og tryggingamálaráðuneyti,Health
370,Heilbrigðis- og tryggingamálaráðuneyti ........................,Health
371,Iðnaðarráðuneyti,"Environment, Energy & Climate"
371,Iðnaðarráðuneyti ..............................................................,"Environment, Energy & Climate"
373,Heilbrigðis- og,Education & Culture
373,Heilbrigðis- og tryggingamálaráðuneyti,Education & Culture
373,Heilbrigðis- og tryggingamálaráðuneyti ........................,Education & Culture
373,Iðnaðarráðuneyti,Education & Culture
376,Heilbrigðis- og tryggingamálaráðuneyti,Health
378,Heilbrigðis- og,Infrastructure
378,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
378,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
379,Heilbrigðis- og,Health
379,Heilbrigðis- og tryggingamálaráðuneyti,Health
379,Heilbrigðis- og tryggingamálaráðuneyti ........................,Health
381,Fjármálaráðuneyti,Health
381,Fjármálaráðuneyti ............................................................,Health
381,Heilbrigðis- og,Health
381,Heilbrigðis- og tryggingamálaráðuneyti,Health
381,Heilbrigðis- og tryggingamálaráðuneyti ........................,Health
381,Samgönguráðuneyti,Health
381,Umhverfisráðuneyti,Health
381,Umhverfisráðuneyti..........................................................,Health
384,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
385,Fjármálaráðuneyti ............................................................,Social & Labour
385,Heilbrigðis- og,Social & Labour
385,Heilbrigðis- og tryggingamálaráðuneyti,Social & Labour
385,Heilbrigðis- og tryggingamálaráðuneyti ........................,Social & Labour
386,Heilbrigðis- og,Infrastructure
388,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
390,Dóms- og kirkjumálaráðuneyti,Finance & Economy
390,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
390,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
390,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
390,Utanríkisráðuneyti,Finance & Economy
390,Utanríkisráðuneyti ...............................,Finance & Economy
390,Utanríkisráðuneyti ............................................................,Finance & Economy
390,Utanríkisráðuneyti............................,Finance & Economy
391,Dóms- og kirkjumálaráðuneyti,Finance & Economy
391,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
391,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
391,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
391,Utanríkisráðuneyti ............................................................,Finance & Economy
393,Heilbrigðis- og tryggingamálaráðuneyti,Health
393,Heilbrigðis- og tryggingamálaráðuneyti ........................,Health
395,Dóms- og kirkjumálaráðuneyti,Justice & Security
395,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
395,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
395,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
395,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
395,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
396,Dóms- og kirkjumálaráðuneyti,Justice & Security
396,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
396,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
396,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
396,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
396,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
397,Dóms- og kirkjumálaráðuneyti,Finance & Economy
397,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
397,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
397,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
397,Heilbrigðis- og,Finance & Economy
397,Heilbrigðis- og tryggingamálaráðuneyti,Finance & Economy
398,Dóms- og kirkjumálaráðuneyti,Finance & Economy
398,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
398,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
398,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
399,Heilbrigðis- og,"Environment, Energy & Climate"
399,Heilbrigðis- og tryggingamálaráðuneyti,"Environment, Energy & Climate"
399,Heilbrigðis- og tryggingamálaráðuneyti ........................,"Environment, Energy & Climate"
399,Iðnaðarráðuneyti,"Environment, Energy & Climate"
399,Iðnaðarráðuneyti ..............................................................,"Environment, Energy & Climate"
400,Félagsmálaráðuneyti,Social & Labour
400,Félagsmálaráðuneyti .......................,Social & Labour
400,Félagsmálaráðuneyti...........................,Social & Labour
400,Félagsmálaráðuneyti........................................................,Social & Labour
400,Heilbrigðis- og,Social & Labour
400,Heilbrigðis- og tryggingamálaráðuneyti,Social & Labour
400,Heilbrigðis- og tryggingamálaráðuneyti ........................,Social & Labour
401,Félagsmálaráðuneyti,Justice & Security
401,Félagsmálaráðuneyti .......................,Justice & Security
401,Félagsmálaráðuneyti...........................,Justice & Security
401,Félagsmálaráðuneyti........................................................,Justice & Security
401,Heilbrigðis- og,Justice & Security
401,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
401,Iðnaðarráðuneyti,Justice & Security
401,Umhverfisráðuneyti,Justice & Security
401,Umhverfisráðuneyti..........................................................,Justice & Security
401,Utanríkisráðuneyti,Justice & Security
401,Utanríkisráðuneyti ...............................,Justice & Security
401,Utanríkisráðuneyti ............................................................,Justice & Security
401,Utanríkisráðuneyti............................,Justice & Security
401,Æðsta stjórn ríkisins,Justice & Security
401,Æðsta stjórn ríkisins ...........................,Justice & Security
401,Æðsta stjórn ríkisins ........................................................,Justice & Security
401,Æðsta stjórn ríkisins........................,Justice & Security
402,Fjármálaráðuneyti,Finance & Economy
402,Fjármálaráðuneyti ............................,Finance & Economy
402,Fjármálaráðuneyti ............................................................,Finance & Economy
402,Heilbrigðis- og,Finance & Economy
402,Heilbrigðis- og tryggingamálaráðuneyti,Finance & Economy
402,Viðskiptaráðuneyti,Finance & Economy
402,Viðskiptaráðuneyti ...........................................................,Finance & Economy
403,Umhverfisráðuneyti,"Environment, Energy & Climate"
403,Umhverfisráðuneyti..........................................................,"Environment, Energy & Climate"
405,Heilbrigðis- og,Infrastructure
405,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
406,Heilbrigðis- og,Infrastructure
406,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
407,Heilbrigðis- og,Infrastructure
407,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
407,Umhverfisráðuneyti..........................................................,Infrastructure
408,Heilbrigðis- og,Infrastructure
408,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
408,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
409,Heilbrigðis- og,Infrastructure
409,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
409,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
410,Heilbrigðis- og,Infrastructure
410,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
410,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
410,Umhverfisráðuneyti,Infrastructure
410,Umhverfisráðuneyti..........................................................,Infrastructure
411,Dóms- og kirkjumálaráðuneyti,Infrastructure
411,Dóms- og kirkjumálaráðuneyti ..........,Infrastructure
411,Dóms- og kirkjumálaráðuneyti .......................................,Infrastructure
411,Dóms- og kirkjumálaráðuneyti.......,Infrastructure
411,Heilbrigðis- og,Infrastructure
411,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
411,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
411,Iðnaðarráðuneyti,Infrastructure
411,Iðnaðarráðuneyti ..............................................................,Infrastructure
411,Viðskiptaráðuneyti,Infrastructure
412,Dóms- og kirkjumálaráðuneyti,Justice & Security
412,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
412,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
412,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
412,Heilbrigðis- og,Justice & Security
412,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
412,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
413,Dóms- og kirkjumálaráðuneyti,Justice & Security
413,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
413,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
413,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
413,Heilbrigðis- og,Justice & Security
413,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
413,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
414,Dóms- og kirkjumálaráðuneyti,Justice & Security
414,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
414,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
414,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
414,Heilbrigðis- og,Justice & Security
414,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
414,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
415,Dóms- og kirkjumálaráðuneyti,Justice & Security
415,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
415,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
415,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
415,Heilbrigðis- og,Justice & Security
415,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
416,Dóms- og kirkjumálaráðuneyti,Justice & Security
416,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
416,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
416,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
416,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
416,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
417,Dóms- og kirkjumálaráðuneyti,Justice & Security
417,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
417,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
417,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
417,Heilbrigðis- og,Justice & Security
417,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
417,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
418,Dóms- og kirkjumálaráðuneyti,Justice & Security
418,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
418,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
418,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
418,Heilbrigðis- og,Justice & Security
418,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
419,Dóms- og kirkjumálaráðuneyti,Justice & Security
419,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
419,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
419,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
419,Heilbrigðis- og,Justice & Security
419,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
420,Dóms- og kirkjumálaráðuneyti,Justice & Security
420,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
420,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
420,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
420,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
421,Dóms- og kirkjumálaráðuneyti,Justice & Security
421,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
421,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
421,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
421,Heilbrigðis- og,Justice & Security
421,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
421,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
421,Viðskiptaráðuneyti,Justice & Security
422,Dóms- og kirkjumálaráðuneyti,Justice & Security
422,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
422,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
422,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
422,Heilbrigðis- og,Justice & Security
422,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
422,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
423,Dóms- og kirkjumálaráðuneyti,Justice & Security
423,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
423,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
423,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
423,Heilbrigðis- og,Justice & Security
423,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
424,Dóms- og kirkjumálaráðuneyti,Justice & Security
424,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
424,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
424,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
424,Heilbrigðis- og,Justice & Security
425,Dóms- og kirkjumálaráðuneyti,Justice & Security
425,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
425,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
425,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
425,Heilbrigðis- og,Justice & Security
426,Dóms- og kirkjumálaráðuneyti,Justice & Security
426,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
426,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
426,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
426,Heilbrigðis- og,Justice & Security
426,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
427,Dóms- og kirkjumálaráðuneyti .......................................,Infrastructure
427,Heilbrigðis- og,Infrastructure
427,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
428,Dóms- og kirkjumálaráðuneyti,Justice & Security
428,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
428,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
428,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
428,Heilbrigðis- og,Justice & Security
428,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
429,Dóms- og kirkjumálaráðuneyti,Justice & Security
429,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
429,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
429,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
429,Heilbrigðis- og,Justice & Security
429,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
430,Dóms- og kirkjumálaráðuneyti,Justice & Security
430,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
430,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
430,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
430,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
430,Menntamálaráðuneyti,Justice & Security
430,Menntamálaráðuneyti ......................................................,Justice & Security
431,Dóms- og kirkjumálaráðuneyti,Justice & Security
431,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
431,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
431,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
431,Heilbrigðis- og tryggingamálaráðuneyti ........................,Justice & Security
432,Dóms- og kirkjumálaráðuneyti,Justice & Security
432,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
432,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
432,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
432,Heilbrigðis- og,Justice & Security
432,Heilbrigðis- og tryggingamálaráðuneyti,Justice & Security
